user_id,register_time,research_fields,active_period,reading_preferences,interaction_tendency,follower_count,following_count,activity_level,user_type
user_0609,2023-04-15 00:00:00,"[""NMR"", ""蛋白质结构预测""]",evening,"[""应用案例""]","{""like"": 0.5375414031740892, ""collect"": 0.4603345081198134, ""comment"": 0.12125152487495382, ""share"": 0.06676038898282742, ""follow"": 0.6098308412970754}",47,2,medium,student
user_0610,2023-05-03 00:00:00,"[""抗体设计"", ""冷冻电镜""]",evening,"[""新闻动态"", ""实验技巧""]","{""like"": 0.8533757596638447, ""collect"": 0.8271462275790321, ""comment"": 0.41257709568617074, ""share"": 0.05588453994426457, ""follow"": 0.4222672083792167}",73,4,medium,student
user_0611,2023-06-25 00:00:00,"[""抗体设计"", ""罕见病研究"", ""蛋白质-配体相互作用""]",night,"[""应用案例""]","{""like"": 0.8348918685319691, ""collect"": 0.41805291157935204, ""comment"": 0.4058533742299817, ""share"": 0.25723432994093565, ""follow"": 0.40891717312358655}",38,19,medium,student
user_0612,2023-06-18 00:00:00,"[""X射线晶体学"", ""深度学习""]",evening,"[""综述文章""]","{""like"": 0.5260231896634125, ""collect"": 0.3113962490622479, ""comment"": 0.15342993701108462, ""share"": 0.012163338800014033, ""follow"": 0.7788494143063813}",2,6,medium,student
user_0613,2023-03-27 00:00:00,"[""X射线晶体学"", ""AlphaFold""]",afternoon,"[""实验技巧""]","{""like"": 0.9433952834481845, ""collect"": 0.5477313451579939, ""comment"": 0.12290603341991872, ""share"": 0.020370426646916538, ""follow"": 0.2246015448930044}",15,18,low,student
user_0614,2023-05-23 00:00:00,"[""虚拟筛选""]",morning,"[""实验技巧""]","{""like"": 0.6466303510781501, ""collect"": 0.3182171315280745, ""comment"": 0.1825921060966499, ""share"": 0.045958416571152225, ""follow"": 0.2249695063992158}",95,26,low,researcher
user_0615,2023-12-24 00:00:00,"[""虚拟筛选""]",evening,"[""应用案例""]","{""like"": 0.9672908102807111, ""collect"": 0.5361444322054507, ""comment"": 0.08877940548483246, ""share"": 0.006878474675136693, ""follow"": 0.31220408754797097}",2,306,medium,researcher
user_0616,2023-06-23 00:00:00,"[""分子对接"", ""蛋白质工程"", ""神经退行性疾病""]",afternoon,"[""新闻动态"", ""技术教程""]","{""like"": 0.2295005526049155, ""collect"": 0.08844580095184063, ""comment"": 0.37041952653269855, ""share"": 0.08517514174889969, ""follow"": 0.37548824804285647}",96,11,medium,researcher
user_0617,2023-05-04 00:00:00,"[""机器学习"", ""分子动力学"", ""药物设计""]",night,"[""最新论文""]","{""like"": 0.7927037746575685, ""collect"": 0.599873925439583, ""comment"": 0.12834764940938082, ""share"": 0.003191080723773652, ""follow"": 0.7990965089200874}",8,58,low,industry
user_0618,2023-03-22 00:00:00,"[""蛋白质结构预测""]",night,"[""最新论文""]","{""like"": 0.3582536796963793, ""collect"": 0.7756613944974313, ""comment"": 0.022284900868660185, ""share"": 0.04897782198640186, ""follow"": 0.5212550571466271}",2,22,high,researcher
user_0619,2024-02-25 00:00:00,"[""罕见病研究""]",morning,"[""经典方法"", ""综述文章""]","{""like"": 0.30275394402893624, ""collect"": 0.5354047230447954, ""comment"": 0.06837332250684378, ""share"": 0.11324256904906609, ""follow"": 0.6106694857967107}",2,8,low,industry
user_0620,2023-07-18 00:00:00,"[""蛋白质组学"", ""酶催化""]",afternoon,"[""新闻动态"", ""技术教程""]","{""like"": 0.6048855819490537, ""collect"": 0.6980312936255658, ""comment"": 0.30633995639784417, ""share"": 0.29836453945036095, ""follow"": 0.43107899395406607}",10,69,medium,industry
user_0621,2024-03-30 00:00:00,"[""AlphaFold"", ""免疫学""]",evening,"[""技术教程"", ""综述文章""]","{""like"": 0.33213137923540414, ""collect"": 0.21544409005020113, ""comment"": 0.1738939975216152, ""share"": 0.32464067957564835, ""follow"": 0.43729706840296967}",174,9,low,student
user_0622,2023-05-06 00:00:00,"[""蛋白质工程""]",evening,"[""新闻动态""]","{""like"": 0.6990401036274044, ""collect"": 0.4669199535373005, ""comment"": 0.2656561089683478, ""share"": 0.44596684606362286, ""follow"": 0.3466755546216758}",0,28,high,researcher
user_0623,2023-04-06 00:00:00,"[""深度学习""]",evening,"[""综述文章"", ""实验技巧""]","{""like"": 0.47105155114302844, ""collect"": 0.4711996895507988, ""comment"": 0.06746106654197381, ""share"": 0.1202619657713624, ""follow"": 0.7126796092971964}",13,11,medium,industry
user_0624,2023-07-01 00:00:00,"[""蛋白质工程"", ""质谱分析""]",afternoon,"[""实验技巧""]","{""like"": 0.5570137058180573, ""collect"": 0.39024128483467047, ""comment"": 0.13806337311197844, ""share"": 0.3348546545622285, ""follow"": 0.5407166839273052}",59,5,high,newbie
user_0625,2023-03-17 00:00:00,"[""X射线晶体学""]",evening,"[""新闻动态""]","{""like"": 0.6241085680694788, ""collect"": 0.6343712046088967, ""comment"": 0.043685264451388164, ""share"": 0.10240975905872228, ""follow"": 0.42351069722500534}",17,2,low,student
user_0626,2024-05-10 00:00:00,"[""扩散模型"", ""罕见病研究""]",morning,"[""经典方法""]","{""like"": 0.8412155891093887, ""collect"": 0.39863094190165915, ""comment"": 0.3179708934471428, ""share"": 0.0034287899832900147, ""follow"": 0.3639620017808451}",454,11,low,student
user_0627,2023-05-03 00:00:00,"[""抗体设计"", ""分子对接"", ""药物设计""]",afternoon,"[""算法解读""]","{""like"": 0.17180537397680348, ""collect"": 0.39333195282144695, ""comment"": 0.6063758548444688, ""share"": 0.022537019412597992, ""follow"": 0.25078376641335426}",21,2,medium,newbie
user_0628,2023-03-14 00:00:00,"[""扩散模型""]",morning,"[""应用案例"", ""新闻动态""]","{""like"": 0.5488733211696808, ""collect"": 0.6470582865706013, ""comment"": 0.2541924163158462, ""share"": 0.16454380066854138, ""follow"": 0.49473278445908186}",14,30,medium,student
user_0629,2023-11-01 00:00:00,"[""代谢工程"", ""癌症生物学""]",evening,"[""最新论文""]","{""like"": 0.30175673982228923, ""collect"": 0.1488683881594124, ""comment"": 0.22563280715601527, ""share"": 0.32987863780983734, ""follow"": 0.3941573451296952}",16,3,high,researcher
user_0630,2023-01-03 00:00:00,"[""膜蛋白"", ""罕见病研究""]",evening,"[""技术教程"", ""实验技巧""]","{""like"": 0.5229924520701686, ""collect"": 0.15843227910432933, ""comment"": 0.20582991985186413, ""share"": 0.22027813617355987, ""follow"": 0.31123672493055404}",4,18,low,researcher
user_0631,2023-06-10 00:00:00,"[""质谱分析"", ""分子对接""]",evening,"[""技术教程"", ""算法解读""]","{""like"": 0.364931595478706, ""collect"": 0.14689177205388823, ""comment"": 0.28541313912068395, ""share"": 0.013484447191528472, ""follow"": 0.3727687171394111}",455,52,medium,researcher
user_0632,2023-06-01 00:00:00,"[""膜蛋白""]",evening,"[""算法解读""]","{""like"": 0.5512892285403793, ""collect"": 0.33081914994376516, ""comment"": 0.17325646213105664, ""share"": 0.3480177781359883, ""follow"": 0.6993637079493256}",58,7,low,researcher
user_0633,2024-01-21 00:00:00,"[""蛋白质-配体相互作用"", ""AlphaFold""]",afternoon,"[""综述文章"", ""算法解读""]","{""like"": 0.8005994725619858, ""collect"": 0.6249496294023907, ""comment"": 0.10386911832463205, ""share"": 0.12858131855732863, ""follow"": 0.37687963660675755}",5,12,low,newbie
user_0634,2023-03-01 00:00:00,"[""蛋白质-配体相互作用""]",afternoon,"[""经典方法""]","{""like"": 0.2143703354258139, ""collect"": 0.4851678772616329, ""comment"": 0.28418020001496236, ""share"": 0.04465750035836053, ""follow"": 0.0680011941995566}",22,20,low,industry
user_0635,2023-01-07 00:00:00,"[""X射线晶体学""]",evening,"[""新闻动态""]","{""like"": 0.5347005589901838, ""collect"": 0.3917546848504756, ""comment"": 0.6297385158521406, ""share"": 0.3936917807972196, ""follow"": 0.2480040769559681}",0,7,medium,researcher
user_0636,2023-01-15 00:00:00,"[""生物信息学""]",afternoon,"[""实验技巧""]","{""like"": 0.47213062829111085, ""collect"": 0.2800785744364974, ""comment"": 0.11228407678908453, ""share"": 0.21589402616435116, ""follow"": 0.8347635670216761}",30,16,low,newbie
user_0637,2025-12-15 00:00:00,"[""抗体设计""]",evening,"[""算法解读""]","{""like"": 0.3610858523626548, ""collect"": 0.6115964000754778, ""comment"": 0.07197094881958771, ""share"": 0.12206168927327932, ""follow"": 0.5957055009377705}",6,18,high,researcher
user_0638,2023-09-26 00:00:00,"[""冷冻电镜"", ""分子对接""]",evening,"[""综述文章"", ""最新论文""]","{""like"": 0.6550112024786746, ""collect"": 0.5753808122418772, ""comment"": 0.0864519338142826, ""share"": 0.19343532340761657, ""follow"": 0.8514808163100397}",27,2,medium,researcher
user_0639,2023-10-30 00:00:00,"[""蛋白质折叠""]",evening,"[""经典方法""]","{""like"": 0.8990896710114894, ""collect"": 0.11518768834490051, ""comment"": 0.23962044574756466, ""share"": 0.06887945029072809, ""follow"": 0.6853299535036721}",12,24,low,newbie
user_0640,2023-03-27 00:00:00,"[""X射线晶体学""]",morning,"[""实验技巧""]","{""like"": 0.5141719838522042, ""collect"": 0.30984735100866395, ""comment"": 0.06177984315805821, ""share"": 0.18704629219204652, ""follow"": 0.8366217121871697}",128,53,medium,student
user_0641,2024-02-24 00:00:00,"[""深度学习"", ""神经退行性疾病"", ""抗体设计""]",evening,"[""经典方法"", ""技术教程""]","{""like"": 0.4323970746917978, ""collect"": 0.4252242313089225, ""comment"": 0.1806541634427801, ""share"": 0.028042918106745064, ""follow"": 0.3784142748800933}",1,25,medium,researcher
user_0642,2023-06-03 00:00:00,"[""蛋白质工程""]",afternoon,"[""实验技巧""]","{""like"": 0.6606316121802187, ""collect"": 0.21144268248701595, ""comment"": 0.680289601246899, ""share"": 0.15362829926626817, ""follow"": 0.09029686753098204}",211,22,medium,student
user_0643,2023-09-10 00:00:00,"[""生物信息学""]",evening,"[""算法解读""]","{""like"": 0.4527557882910952, ""collect"": 0.3284477517637063, ""comment"": 0.2585028167720458, ""share"": 0.14837896194798464, ""follow"": 0.6166628675853614}",15,100,medium,student
user_0644,2023-11-07 00:00:00,"[""X射线晶体学""]",evening,"[""综述文章"", ""新闻动态""]","{""like"": 0.4052382911087063, ""collect"": 0.3781820244155528, ""comment"": 0.19827629689916199, ""share"": 0.2259757378636821, ""follow"": 0.6951374010721051}",4,6,medium,researcher
user_0645,2023-04-18 00:00:00,"[""罕见病研究"", ""虚拟筛选""]",morning,"[""最新论文"", ""应用案例""]","{""like"": 0.5706920210973437, ""collect"": 0.6490725839329391, ""comment"": 0.16003646591200346, ""share"": 0.21557364352686686, ""follow"": 0.08502663166049368}",11,2,low,student
user_0646,2023-06-05 00:00:00,"[""NMR"", ""蛋白质结构预测"", ""抗体设计""]",afternoon,"[""新闻动态"", ""经典方法""]","{""like"": 0.3343263556056035, ""collect"": 0.4006031487669815, ""comment"": 0.3621857588852646, ""share"": 0.28500283391827014, ""follow"": 0.6192209010361734}",310,8,medium,student
user_0647,2023-04-15 00:00:00,"[""分子对接""]",morning,"[""应用案例""]","{""like"": 0.2435444005175285, ""collect"": 0.3341908123616816, ""comment"": 0.09222558319009373, ""share"": 0.02719225827490996, ""follow"": 0.19501255480748145}",11,35,high,industry
user_0648,2023-02-13 00:00:00,"[""扩散模型""]",evening,"[""应用案例"", ""经典方法""]","{""like"": 0.7928407195432728, ""collect"": 0.5905315013388726, ""comment"": 0.1680074886886997, ""share"": 0.6326991971669046, ""follow"": 0.7809204553681719}",122,10,medium,researcher
user_0649,2023-08-09 00:00:00,"[""药物设计"", ""虚拟筛选""]",afternoon,"[""算法解读""]","{""like"": 0.34566305497145544, ""collect"": 0.6387364218874719, ""comment"": 0.06600697640980198, ""share"": 0.00631005243164094, ""follow"": 0.5820660507108276}",108,22,low,industry
user_0650,2023-07-22 00:00:00,"[""药物设计"", ""扩散模型""]",afternoon,"[""算法解读""]","{""like"": 0.3814550908274404, ""collect"": 0.3811757307018754, ""comment"": 0.3662064748189163, ""share"": 0.035931761122780854, ""follow"": 0.8650525916203395}",293,4,low,industry
user_0651,2023-05-28 00:00:00,"[""蛋白质折叠""]",morning,"[""算法解读"", ""技术教程""]","{""like"": 0.4905491106052898, ""collect"": 0.14967236600760114, ""comment"": 0.42180782473526246, ""share"": 0.004729505025493012, ""follow"": 0.393885184782524}",10,17,low,student
user_0652,2023-06-29 00:00:00,"[""蛋白质工程""]",evening,"[""新闻动态"", ""经典方法""]","{""like"": 0.6368250110260208, ""collect"": 0.2905059644099997, ""comment"": 0.13721577263974943, ""share"": 0.35133154916086945, ""follow"": 0.342130987667997}",16,14,low,student
user_0653,2026-03-13 13:05:12,"[""AlphaFold""]",evening,"[""最新论文""]","{""like"": 0.7648841245668743, ""collect"": 0.3817829180534207, ""comment"": 0.34271728529612644, ""share"": 0.21183187456998262, ""follow"": 0.22654393485305224}",4,78,high,newbie
user_0654,2023-06-18 00:00:00,"[""机器学习"", ""分子动力学""]",afternoon,"[""算法解读""]","{""like"": 0.457733538322869, ""collect"": 0.5219474100913007, ""comment"": 0.11574109014829038, ""share"": 0.071187406834779, ""follow"": 0.43597422366910277}",73,2,medium,newbie
user_0655,2023-06-24 00:00:00,"[""冷冻电镜"", ""蛋白质-配体相互作用"", ""蛋白质组学""]",afternoon,"[""新闻动态""]","{""like"": 0.26714679138239594, ""collect"": 0.28589401475149007, ""comment"": 0.19345744132792492, ""share"": 0.17989786610032743, ""follow"": 0.3816327007677745}",1,4,high,industry
user_0656,2024-08-20 00:00:00,"[""罕见病研究"", ""机器学习""]",night,"[""最新论文"", ""新闻动态""]","{""like"": 0.7542428755817976, ""collect"": 0.1794267361510824, ""comment"": 0.4498525029803098, ""share"": 0.18216358919598843, ""follow"": 0.3450462031945729}",89,2,low,student
user_0657,2023-03-29 00:00:00,"[""代谢工程"", ""虚拟筛选""]",afternoon,"[""新闻动态""]","{""like"": 0.4547527619477878, ""collect"": 0.36648440307274593, ""comment"": 0.21612079137640539, ""share"": 0.01616249829218235, ""follow"": 0.718479697480395}",14,10,medium,student
user_0658,2023-04-27 00:00:00,"[""抗体设计""]",evening,"[""最新论文""]","{""like"": 0.9416551570366221, ""collect"": 0.43856514327960155, ""comment"": 0.39474607402165196, ""share"": 0.04968479724921923, ""follow"": 0.5137474292362723}",6,55,low,industry
user_0659,2023-04-20 00:00:00,"[""虚拟筛选""]",evening,"[""经典方法"", ""实验技巧""]","{""like"": 0.669456630443921, ""collect"": 0.08824695175771072, ""comment"": 0.16531813940938003, ""share"": 0.10724488020103772, ""follow"": 0.25977892874796477}",23,83,medium,student
user_0660,2023-05-19 00:00:00,"[""抗体设计"", ""蛋白质工程""]",night,"[""新闻动态"", ""技术教程""]","{""like"": 0.6820444803468407, ""collect"": 0.4071471197476708, ""comment"": 0.43091871052507685, ""share"": 0.151054924585327, ""follow"": 0.43028160079121985}",639,4,low,researcher
user_0661,2023-02-09 00:00:00,"[""代谢工程""]",evening,"[""应用案例""]","{""like"": 0.11274762658491345, ""collect"": 0.24626413126852353, ""comment"": 0.29251234813287486, ""share"": 0.2712496598698505, ""follow"": 0.8572624228753972}",42,33,low,newbie
user_0662,2023-01-05 00:00:00,"[""神经退行性疾病""]",morning,"[""实验技巧""]","{""like"": 0.5904538262452631, ""collect"": 0.3087716333213328, ""comment"": 0.1231027857789531, ""share"": 0.31444749724312054, ""follow"": 0.28584229165691544}",100,29,low,student
user_0663,2023-03-11 00:00:00,"[""蛋白质组学""]",evening,"[""应用案例""]","{""like"": 0.724264519766494, ""collect"": 0.31333240471821155, ""comment"": 0.12267479701136207, ""share"": 0.07553506266299888, ""follow"": 0.5232515837358903}",0,55,high,researcher
user_0664,2023-02-13 00:00:00,"[""X射线晶体学"", ""癌症生物学""]",afternoon,"[""综述文章"", ""算法解读""]","{""like"": 0.6263744790802892, ""collect"": 0.743595225078321, ""comment"": 0.26516750330038985, ""share"": 0.026257121970458507, ""follow"": 0.7935774880003796}",4,0,low,student
user_0665,2023-04-01 00:00:00,"[""生物信息学""]",afternoon,"[""新闻动态"", ""综述文章""]","{""like"": 0.6084279341699088, ""collect"": 0.44729858223655894, ""comment"": 0.4703585407084218, ""share"": 0.29766431802416743, ""follow"": 0.508503661591737}",3,74,low,industry
user_0666,2023-10-02 00:00:00,"[""蛋白质折叠""]",evening,"[""经典方法"", ""新闻动态""]","{""like"": 0.18685775070103786, ""collect"": 0.4991086021552301, ""comment"": 0.06815854336920492, ""share"": 0.23793296266173544, ""follow"": 0.31143395823689396}",2,81,medium,researcher
user_0667,2023-01-24 00:00:00,"[""酶催化""]",evening,"[""实验技巧""]","{""like"": 0.6883400238875277, ""collect"": 0.715003311846979, ""comment"": 0.17649651058473423, ""share"": 0.2166825783001178, ""follow"": 0.738952318623184}",18,5,medium,student
user_0668,2023-09-20 00:00:00,"[""分子对接""]",evening,"[""实验技巧""]","{""like"": 0.7259289474387252, ""collect"": 0.2768034341223682, ""comment"": 0.2867428262695255, ""share"": 0.16231552352451906, ""follow"": 0.5467976220120607}",16,6,medium,researcher
user_0669,2023-01-03 00:00:00,"[""免疫学""]",afternoon,"[""应用案例"", ""算法解读""]","{""like"": 0.7864366194637081, ""collect"": 0.2140619679669028, ""comment"": 0.2523143206374229, ""share"": 0.026734939285048172, ""follow"": 0.3442957418237013}",31,30,medium,student
user_0670,2023-04-08 00:00:00,"[""蛋白质组学""]",evening,"[""经典方法"", ""算法解读""]","{""like"": 0.5519878751677988, ""collect"": 0.4186775760173049, ""comment"": 0.17233291154097977, ""share"": 0.13709986120335907, ""follow"": 0.3913659959767849}",178,1,medium,newbie
user_0671,2023-02-01 00:00:00,"[""罕见病研究"", ""蛋白质-配体相互作用""]",night,"[""综述文章""]","{""like"": 0.4686597953351433, ""collect"": 0.44530131651275967, ""comment"": 0.31754382060578995, ""share"": 0.21755200596946814, ""follow"": 0.4358126911937705}",4,20,high,researcher
user_0672,2023-06-10 00:00:00,"[""抗体设计"", ""药物设计""]",afternoon,"[""最新论文"", ""新闻动态""]","{""like"": 0.7024324777965542, ""collect"": 0.6012998663713067, ""comment"": 0.5037448841456813, ""share"": 0.27386392015290917, ""follow"": 0.5771376425395139}",521,9,medium,researcher
user_0673,2023-02-22 00:00:00,"[""药物设计""]",morning,"[""应用案例""]","{""like"": 0.737521526244794, ""collect"": 0.4499175050676423, ""comment"": 0.43665915766091445, ""share"": 0.39027537491973935, ""follow"": 0.061486685829397765}",52,7,high,industry
user_0674,2023-10-22 00:00:00,"[""蛋白质结构预测"", ""分子对接""]",evening,"[""技术教程"", ""新闻动态""]","{""like"": 0.6810055337855793, ""collect"": 0.7959522535825774, ""comment"": 0.6119566964959846, ""share"": 0.37986300669772427, ""follow"": 0.39981437082192695}",30,5,high,researcher
user_0675,2023-05-09 00:00:00,"[""蛋白质折叠"", ""免疫学""]",afternoon,"[""技术教程"", ""综述文章""]","{""like"": 0.9619487794163937, ""collect"": 0.5468312488960937, ""comment"": 0.6673982828348409, ""share"": 0.06613152410608403, ""follow"": 0.32083191565146785}",6,57,medium,researcher
user_0676,2023-07-01 00:00:00,"[""膜蛋白""]",evening,"[""算法解读"", ""最新论文""]","{""like"": 0.8293170657083058, ""collect"": 0.13175550138994221, ""comment"": 0.17861718670829937, ""share"": 0.16123708594795727, ""follow"": 0.4438449259190573}",101,3,high,student
user_0677,2023-07-04 00:00:00,"[""X射线晶体学"", ""蛋白质折叠"", ""代谢工程""]",afternoon,"[""新闻动态""]","{""like"": 0.43171178213691047, ""collect"": 0.41750234482036214, ""comment"": 0.08385154974717395, ""share"": 0.48883104179025283, ""follow"": 0.4589118403353619}",3,13,medium,student
user_0678,2023-03-17 00:00:00,"[""图神经网络"", ""蛋白质折叠""]",night,"[""经典方法""]","{""like"": 0.6244752702104996, ""collect"": 0.49835870072774807, ""comment"": 0.5104138978502623, ""share"": 0.1541256402103587, ""follow"": 0.7142678935468353}",1,6,low,researcher
user_0679,2023-03-11 00:00:00,"[""癌症生物学""]",morning,"[""算法解读"", ""最新论文""]","{""like"": 0.6789099741533847, ""collect"": 0.21408432023134125, ""comment"": 0.16175209664530918, ""share"": 0.2380578318838421, ""follow"": 0.6063361002699632}",2,4,medium,industry
user_0680,2023-03-31 00:00:00,"[""癌症生物学"", ""深度学习""]",afternoon,"[""经典方法"", ""应用案例""]","{""like"": 0.44913863549025845, ""collect"": 0.1991688178956507, ""comment"": 0.09783338004071042, ""share"": 0.022219131691226794, ""follow"": 0.3513818112681181}",80,8,low,student
user_0681,2023-01-10 00:00:00,"[""癌症生物学""]",night,"[""算法解读""]","{""like"": 0.37191402597682954, ""collect"": 0.5200843759279805, ""comment"": 0.020787483059603488, ""share"": 0.055769594109170643, ""follow"": 0.5897993576576113}",75,11,low,newbie
user_0682,2023-07-15 00:00:00,"[""药物设计"", ""抗体设计""]",afternoon,"[""综述文章""]","{""like"": 0.7968772099235304, ""collect"": 0.03197868652924804, ""comment"": 0.6465049088888846, ""share"": 0.34671777171648793, ""follow"": 0.3696086636846253}",7,5,low,student
user_0683,2023-08-21 00:00:00,"[""药物设计"", ""分子动力学""]",evening,"[""实验技巧"", ""技术教程""]","{""like"": 0.6888718045783225, ""collect"": 0.22754961635282583, ""comment"": 0.2969010608233524, ""share"": 0.10599372167160304, ""follow"": 0.5843503491198979}",5,7,high,industry
user_0684,2023-04-18 00:00:00,"[""X射线晶体学"", ""癌症生物学"", ""神经退行性疾病""]",night,"[""技术教程""]","{""like"": 0.5466869563490708, ""collect"": 0.10051140025156353, ""comment"": 0.7615489778776717, ""share"": 0.09641817538209671, ""follow"": 0.17119669132390036}",71,16,medium,industry
user_0685,2023-05-01 00:00:00,"[""结构生物学"", ""蛋白质组学""]",night,"[""新闻动态""]","{""like"": 0.7156483577297651, ""collect"": 0.21620539242221348, ""comment"": 0.4299512911988261, ""share"": 0.3576401690319949, ""follow"": 0.3986590133760946}",36,13,medium,student
user_0686,2023-01-30 00:00:00,"[""分子动力学"", ""AlphaFold""]",afternoon,"[""算法解读"", ""实验技巧""]","{""like"": 0.3681880575791834, ""collect"": 0.4159354463330653, ""comment"": 0.5933411538270377, ""share"": 0.2268898099936658, ""follow"": 0.4419308459947398}",0,3,low,researcher
user_0687,2023-08-09 00:00:00,"[""X射线晶体学"", ""扩散模型""]",afternoon,"[""经典方法"", ""综述文章""]","{""like"": 0.3972212409566771, ""collect"": 0.36789927680188944, ""comment"": 0.13167477504344607, ""share"": 0.05084412128640291, ""follow"": 0.5882485837210513}",9,18,medium,researcher
user_0688,2023-02-02 00:00:00,"[""蛋白质工程""]",evening,"[""最新论文""]","{""like"": 0.774881537904902, ""collect"": 0.4495182613136127, ""comment"": 0.2046396529594281, ""share"": 0.22960394228153427, ""follow"": 0.308025051728363}",66,68,medium,researcher
user_0689,2023-03-23 00:00:00,"[""免疫学"", ""冷冻电镜"", ""NMR""]",afternoon,"[""算法解读"", ""最新论文""]","{""like"": 0.6787992038121101, ""collect"": 0.27357972108058826, ""comment"": 0.3663844816474041, ""share"": 0.07653003275516651, ""follow"": 0.38319917350028415}",3,8,high,industry
user_0690,2023-06-20 00:00:00,"[""机器学习"", ""免疫学""]",afternoon,"[""技术教程""]","{""like"": 0.2781767650366813, ""collect"": 0.29847426697261636, ""comment"": 0.3717468568136836, ""share"": 0.09295015278685635, ""follow"": 0.6601309900771286}",7,8,high,student
user_0691,2023-01-12 00:00:00,"[""酶催化"", ""蛋白质折叠""]",night,"[""新闻动态""]","{""like"": 0.6200181255455209, ""collect"": 0.4143431594174134, ""comment"": 0.23885530953429385, ""share"": 0.03900815142397503, ""follow"": 0.31921733053257256}",15,1,high,newbie
user_0692,2023-01-02 00:00:00,"[""癌症生物学"", ""NMR""]",evening,"[""技术教程""]","{""like"": 0.8983942406293397, ""collect"": 0.11313863115429562, ""comment"": 0.08987638441010919, ""share"": 0.6228057198283544, ""follow"": 0.25847608007947687}",54,28,low,researcher
user_0693,2023-09-10 00:00:00,"[""蛋白质结构预测""]",night,"[""最新论文"", ""新闻动态""]","{""like"": 0.6964075205929153, ""collect"": 0.49272496046256953, ""comment"": 0.44503515435137975, ""share"": 0.12583853681232557, ""follow"": 0.10763008546206713}",21,1,low,student
user_0694,2023-10-05 00:00:00,"[""机器学习"", ""NMR"", ""癌症生物学""]",afternoon,"[""综述文章""]","{""like"": 0.41745836987203394, ""collect"": 0.0368600551156428, ""comment"": 0.08117747990803888, ""share"": 0.13694858430753282, ""follow"": 0.4864978797956054}",18,2,low,student
user_0695,2023-05-22 00:00:00,"[""癌症生物学""]",morning,"[""算法解读"", ""实验技巧""]","{""like"": 0.4291381884389168, ""collect"": 0.25843805644806095, ""comment"": 0.5163014832009876, ""share"": 0.006319284013057089, ""follow"": 0.762195795797303}",4,6,high,researcher
user_0696,2023-03-06 00:00:00,"[""生物信息学"", ""酶催化""]",evening,"[""最新论文""]","{""like"": 0.9870753210470108, ""collect"": 0.5111922096666693, ""comment"": 0.21898570171484175, ""share"": 0.16921024074442412, ""follow"": 0.28085097181544516}",71,2,low,student
user_0697,2023-01-09 00:00:00,"[""AlphaFold""]",night,"[""综述文章""]","{""like"": 0.4682014159969132, ""collect"": 0.3241665669020399, ""comment"": 0.009040410327368117, ""share"": 0.02777835519899697, ""follow"": 0.43605936587086525}",4,9,medium,researcher
user_0698,2023-01-29 00:00:00,"[""AlphaFold"", ""抗体设计""]",evening,"[""经典方法"", ""算法解读""]","{""like"": 0.6929749094558997, ""collect"": 0.17464480399205756, ""comment"": 0.11707989985479064, ""share"": 0.2270385930278883, ""follow"": 0.226331651512751}",20,9,medium,researcher
user_0699,2023-04-29 00:00:00,"[""蛋白质工程""]",afternoon,"[""新闻动态"", ""经典方法""]","{""like"": 0.7894716672731983, ""collect"": 0.3595532055499258, ""comment"": 0.23763201640510218, ""share"": 0.11875870179160028, ""follow"": 0.6678517365195064}",30,106,medium,researcher
user_0700,2024-03-03 00:00:00,"[""AlphaFold"", ""蛋白质组学""]",night,"[""技术教程""]","{""like"": 0.5930487511942728, ""collect"": 0.10130893992479319, ""comment"": 0.18178146181360255, ""share"": 0.03713440419838572, ""follow"": 0.32562549298654037}",1,4,medium,researcher
user_0701,2023-02-13 00:00:00,"[""冷冻电镜"", ""酶催化""]",night,"[""经典方法""]","{""like"": 0.8996608592899843, ""collect"": 0.7080027908754193, ""comment"": 0.4089219112396203, ""share"": 0.6484929498235473, ""follow"": 0.5382646517205135}",37,28,low,student
user_0702,2023-01-18 00:00:00,"[""NMR"", ""生物信息学"", ""蛋白质结构预测""]",evening,"[""经典方法""]","{""like"": 0.623833117268809, ""collect"": 0.28667096237576967, ""comment"": 0.21391848611764677, ""share"": 0.14066669135483978, ""follow"": 0.14404080572898914}",0,6,low,student
user_0703,2023-02-25 00:00:00,"[""酶催化""]",evening,"[""综述文章"", ""最新论文""]","{""like"": 0.8397039300385929, ""collect"": 0.43983096933779264, ""comment"": 0.44230789771170564, ""share"": 0.2297841753428905, ""follow"": 0.37705133578791683}",17,4,medium,researcher
user_0704,2023-02-24 00:00:00,"[""分子动力学"", ""质谱分析""]",evening,"[""综述文章""]","{""like"": 0.3777709382256375, ""collect"": 0.505149965825071, ""comment"": 0.47797898834010694, ""share"": 0.19005541845546348, ""follow"": 0.26274634034739236}",25,4,medium,student
user_0705,2023-02-23 00:00:00,"[""免疫学""]",evening,"[""经典方法""]","{""like"": 0.8858960942495643, ""collect"": 0.2698187928063799, ""comment"": 0.1156287120624083, ""share"": 0.0026719411042316343, ""follow"": 0.8485962799204819}",1,35,low,student
user_0706,2023-01-03 00:00:00,"[""罕见病研究""]",afternoon,"[""应用案例"", ""新闻动态""]","{""like"": 0.49391026288081247, ""collect"": 0.2210913207193404, ""comment"": 0.40103779102657305, ""share"": 0.032361852409584044, ""follow"": 0.4182500150846924}",69,37,low,industry
